FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType
1000163,Carbon Dioxide,air,46546300,kg,5,D,Subpart
1000163,Methane,air,970,kg,5,D,Subpart
1000163,Nitrous Oxide,air,117,kg,5,D,Subpart
1000165,Carbon Dioxide,air,351200100,kg,4.998833144,C,Subpart
1000165,Methane,air,16786,kg,5,C,Subpart
1000165,Nitrous Oxide,air,2231.107383,kg,5,C,Subpart
1000166,Biogenic CO2,air,638845100,kg,5,AA,Subpart
1000166,Biogenic CO2,air,121768300,kg,5,C,Subpart
1000166,Carbon Dioxide,air,30820400,kg,2,AA,Subpart
1000166,Carbon Dioxide,air,204917300,kg,2.729645569,C,Subpart
1000166,Methane,air,14400,kg,4.679166667,AA,Subpart
1000166,Methane,air,30590,kg,4.020268061,C,Subpart
1000166,Methane,air,1360710,kg,5,TT,Subpart
1000166,Nitrous Oxide,air,2860,kg,4.981118881,AA,Subpart
1000166,Nitrous Oxide,air,7733,kg,3.162291478,C,Subpart
1000168,Carbon Dioxide,air,490500,kg,2,C,Subpart
1000168,Carbon Dioxide,air,1858310700,kg,5,D,Subpart
1000168,Methane,air,10,kg,2,C,Subpart
1000168,Methane,air,34470,kg,5,D,Subpart
1000168,Nitrous Oxide,air,1,kg,2,C,Subpart
1000168,Nitrous Oxide,air,3447,kg,5,D,Subpart
1000169,Carbon Dioxide,air,1189700,kg,2,C,Subpart
1000169,Carbon Dioxide,air,13634000,kg,5,D,Subpart
1000169,Methane,air,20,kg,2,C,Subpart
1000169,Methane,air,250,kg,5,D,Subpart
1000169,Nitrous Oxide,air,2,kg,2,C,Subpart
1000169,Nitrous Oxide,air,25,kg,5,D,Subpart
1000170,Carbon Dioxide,air,1680600,kg,2,C,Subpart
1000170,Carbon Dioxide,air,496801800,kg,5,D,Subpart
1000170,Methane,air,40,kg,2,C,Subpart
1000170,Methane,air,9740,kg,5,D,Subpart
1000170,Nitrous Oxide,air,4,kg,2,C,Subpart
1000170,Nitrous Oxide,air,1070,kg,5,D,Subpart
1000171,Carbon Dioxide,air,1769200,kg,2,C,Subpart
1000171,Carbon Dioxide,air,1505849200,kg,5,D,Subpart
1000171,Methane,air,30,kg,2,C,Subpart
1000171,Methane,air,27930,kg,5,D,Subpart
1000171,Nitrous Oxide,air,3,kg,2,C,Subpart
1000171,Nitrous Oxide,air,2793,kg,5,D,Subpart
1000173,Carbon Dioxide,air,202267200,kg,5,D,Subpart
1000173,Methane,air,3750,kg,5,D,Subpart
1000173,Nitrous Oxide,air,375,kg,5,D,Subpart
1000174,Carbon Dioxide,air,204527000,kg,5,D,Subpart
1000174,Methane,air,3793,kg,5,D,Subpart
1000174,Nitrous Oxide,air,379,kg,5,D,Subpart
1000175,Carbon Dioxide,air,138314900,kg,5,D,Subpart
1000175,Methane,air,2560,kg,5,D,Subpart
1000175,Nitrous Oxide,air,256,kg,5,D,Subpart
1000176,Methane,air,1536360,kg,5,HH,Subpart
1000179,Carbon Dioxide,air,50744500,kg,2,C,Subpart
1000179,Carbon Dioxide,air,4500,kg,5,W,Subpart
1000179,Methane,air,960,kg,2,C,Subpart
1000179,Methane,air,157760,kg,5,W,Subpart
1000179,Nitrous Oxide,air,96,kg,2,C,Subpart
1000180,Carbon Dioxide,air,88619500,kg,2,C,Subpart
1000180,Carbon Dioxide,air,2200,kg,5,W,Subpart
1000180,Methane,air,1670,kg,2,C,Subpart
1000180,Methane,air,76440,kg,5,W,Subpart
1000180,Nitrous Oxide,air,167,kg,2,C,Subpart
1000181,Carbon Dioxide,air,47774900,kg,5,D,Subpart
1000181,Methane,air,1020,kg,5,D,Subpart
1000181,Nitrous Oxide,air,127,kg,5,D,Subpart
1000182,Carbon Dioxide,air,202800,kg,2,C,Subpart
1000182,Carbon Dioxide,air,30623800,kg,5,D,Subpart
1000182,Methane,air,560,kg,5,D,Subpart
1000182,Nitrous Oxide,air,56,kg,5,D,Subpart
1000183,Biogenic CO2,air,499670700,kg,5,AA,Subpart
1000183,Biogenic CO2,air,182343000,kg,5,C,Subpart
1000183,Carbon Dioxide,air,29886400,kg,2,AA,Subpart
1000183,Carbon Dioxide,air,262839700,kg,2.84309524,C,Subpart
1000183,Methane,air,11600,kg,4.617241379,AA,Subpart
1000183,Methane,air,27880,kg,3.476327116,C,Subpart
1000183,Nitrous Oxide,air,2265,kg,4.962913907,AA,Subpart
1000183,Nitrous Oxide,air,8690,kg,2.575143843,C,Subpart
1000184,Carbon Dioxide,air,31632100,kg,4.96342007,C,Subpart
1000184,Methane,air,610,kg,4.901639344,C,Subpart
1000184,Nitrous Oxide,air,62,kg,4.85483871,C,Subpart
1000185,Carbon Dioxide,air,648100,kg,2,C,Subpart
1000185,Carbon Dioxide,air,484515400,kg,5,D,Subpart
1000185,Methane,air,30,kg,2,C,Subpart
1000185,Methane,air,8990,kg,5,D,Subpart
1000185,Nitrous Oxide,air,5,kg,2,C,Subpart
1000185,Nitrous Oxide,air,899,kg,5,D,Subpart
1000186,Carbon Dioxide,air,102690200,kg,2,C,Subpart
1000186,Methane,air,1930,kg,2,C,Subpart
1000186,Nitrous Oxide,air,193,kg,2,C,Subpart
1000190,Carbon Dioxide,air,50449200,kg,5,D,Subpart
1000190,Methane,air,940,kg,5,D,Subpart
1000190,Nitrous Oxide,air,94,kg,5,D,Subpart
1000191,Carbon Dioxide,air,59000,kg,2,C,Subpart
1000191,Methane,air,4134560,kg,5,HH,Subpart
1000192,Carbon Dioxide,air,15636623500,kg,5,D,Subpart
1000192,Methane,air,1807780,kg,5,D,Subpart
1000192,Nitrous Oxide,air,262948,kg,5,D,Subpart
1000193,Carbon Dioxide,air,91696900,kg,2,C,Subpart
1000193,Methane,air,1740,kg,2,C,Subpart
1000193,Nitrous Oxide,air,174,kg,2,C,Subpart
1000196,Biogenic CO2,air,964529700,kg,5,AA,Subpart
1000196,Biogenic CO2,air,481694000,kg,5,C,Subpart
1000196,Carbon Dioxide,air,79115000,kg,5,AA,Subpart
1000196,Carbon Dioxide,air,233966200,kg,2.502252035,C,Subpart
1000196,Methane,air,22740,kg,5,AA,Subpart
1000196,Methane,air,25420,kg,4.568056648,C,Subpart
1000196,Nitrous Oxide,air,4333,kg,5,AA,Subpart
1000196,Nitrous Oxide,air,10952,kg,4.899744339,C,Subpart
1000197,Carbon Dioxide,air,71824800,kg,2,C,Subpart
1000197,Methane,air,1350,kg,2,C,Subpart
1000197,Nitrous Oxide,air,135,kg,2,C,Subpart
1000198,Carbon Dioxide,air,89913000,kg,5,H,Subpart
1000198,Methane,air,1260,kg,5,H,Subpart
1000198,Nitrous Oxide,air,126,kg,5,H,Subpart
1000201,Carbon Dioxide,air,78356800,kg,4.997074919,C,Subpart
1000201,Methane,air,1480,kg,5,C,Subpart
1000201,Nitrous Oxide,air,149,kg,4.979865772,C,Subpart
1000202,Carbon Dioxide,air,867100,kg,2,C,Subpart
1000202,Carbon Dioxide,air,900,kg,5,W,Subpart
1000202,Methane,air,20,kg,2,C,Subpart
1000202,Methane,air,28800,kg,5,W,Subpart
1000202,Nitrous Oxide,air,2,kg,2,C,Subpart
1000203,Carbon Dioxide,air,183600,kg,2,C,Subpart
1000203,Carbon Dioxide,air,91854500,kg,5,D,Subpart
1000203,Methane,air,1710,kg,5,D,Subpart
1000203,Nitrous Oxide,air,172,kg,5,D,Subpart
1000205,Carbon Dioxide,air,29500,kg,5,W,Subpart
1000205,Methane,air,977560,kg,5,W,Subpart
1000206,Carbon Dioxide,air,65913600,kg,2,C,Subpart
1000206,Carbon Dioxide,air,3300,kg,5,W,Subpart
1000206,Methane,air,1230,kg,2,C,Subpart
1000206,Methane,air,112360,kg,5,W,Subpart
1000206,Nitrous Oxide,air,123,kg,2,C,Subpart
1000207,Carbon Dioxide,air,91200,kg,2,C,Subpart
1000207,Carbon Dioxide,air,1366336400,kg,5,D,Subpart
1000207,Methane,air,25340,kg,5,D,Subpart
1000207,Nitrous Oxide,air,2534,kg,5,D,Subpart
1000211,Carbon Dioxide,air,53714000,kg,5,D,Subpart
1000211,Methane,air,1110,kg,5,D,Subpart
1000211,Nitrous Oxide,air,134,kg,5,D,Subpart
1000214,Carbon Dioxide,air,107520400,kg,2,C,Subpart
1000214,Methane,air,2030,kg,2,C,Subpart
1000214,Nitrous Oxide,air,203,kg,2,C,Subpart
1000215,Methane,air,440160,kg,5,HH,Subpart
1000216,Methane,air,976660,kg,5,HH,Subpart
1000217,Methane,air,2205990,kg,5,HH,Subpart
1000218,Methane,air,2242160,kg,5,HH,Subpart
1000219,Biogenic CO2,air,88339500,kg,5,C,Subpart
1000219,Carbon Dioxide,air,47987900,kg,4.633620142,C,Subpart
1000219,Methane,air,27580,kg,4.976069616,C,Subpart
1000219,Nitrous Oxide,air,5552,kg,4.975144092,C,Subpart
1000222,Carbon Dioxide,air,195600,kg,2,C,Subpart
1000222,Carbon Dioxide,air,185046400,kg,5,D,Subpart
1000222,Methane,air,3430,kg,5,D,Subpart
1000222,Nitrous Oxide,air,343,kg,5,D,Subpart
1000223,Carbon Dioxide,air,2956300,kg,2,C,Subpart
1000223,Carbon Dioxide,air,542025400,kg,5,D,Subpart
1000223,Methane,air,60,kg,2,C,Subpart
1000223,Methane,air,10060,kg,5,D,Subpart
1000223,Nitrous Oxide,air,6,kg,2,C,Subpart
1000223,Nitrous Oxide,air,1006,kg,5,D,Subpart
1000225,Biogenic CO2,air,58081200,kg,5,C,Subpart
1000225,Carbon Dioxide,air,67238800,kg,5,C,Subpart
1000225,Methane,air,23336,kg,5,C,Subpart
1000225,Nitrous Oxide,air,4734.228188,kg,5,C,Subpart
1000226,Biogenic CO2,air,38346000,kg,5,C,Subpart
1000226,Carbon Dioxide,air,39813000,kg,5,C,Subpart
1000226,Methane,air,13740,kg,5,C,Subpart
1000226,Nitrous Oxide,air,2908.053691,kg,5,C,Subpart
1000228,Biogenic CO2,air,713731900,kg,5,AA,Subpart
1000228,Carbon Dioxide,air,35656600,kg,5,AA,Subpart
1000228,Carbon Dioxide,air,44097600,kg,2,C,Subpart
1000228,Methane,air,16120,kg,5,AA,Subpart
1000228,Methane,air,830,kg,2,C,Subpart
1000228,Methane,air,513480,kg,5,TT,Subpart
1000228,Nitrous Oxide,air,3180,kg,5,AA,Subpart
1000228,Nitrous Oxide,air,83,kg,2,C,Subpart
1000229,Biogenic CO2,air,941743400,kg,5,AA,Subpart
1000229,Biogenic CO2,air,434275600,kg,5,C,Subpart
1000229,Carbon Dioxide,air,56969200,kg,5,AA,Subpart
1000229,Carbon Dioxide,air,83350900,kg,4.999449316,C,Subpart
1000229,Methane,air,21680,kg,5,AA,Subpart
1000229,Methane,air,33750,kg,5,C,Subpart
1000229,Methane,air,899900,kg,5,TT,Subpart
1000229,Nitrous Oxide,air,4324,kg,5,AA,Subpart
1000229,Nitrous Oxide,air,16369,kg,5,C,Subpart
1000230,Biogenic CO2,air,896763800,kg,5,AA,Subpart
1000230,Biogenic CO2,air,76273000,kg,5,C,Subpart
1000230,Carbon Dioxide,air,64660700,kg,2,AA,Subpart
1000230,Carbon Dioxide,air,797021200,kg,4.046080707,C,Subpart
1000230,Methane,air,20960,kg,4.59351145,AA,Subpart
1000230,Methane,air,75010,kg,4.63204906,C,Subpart
1000230,Methane,air,2940010,kg,5,TT,Subpart
1000230,Nitrous Oxide,air,4178,kg,4.876495931,AA,Subpart
1000230,Nitrous Oxide,air,12835,kg,4.237319829,C,Subpart
1000232,Biogenic CO2,air,115229030.5,kg,5,C,Subpart
1000232,Carbon Dioxide,air,3306465270,kg,4.518669555,C,Subpart
1000232,Carbon Dioxide,air,306409400,kg,5,X,Subpart
1000232,Methane,air,212570,kg,4.616832102,C,Subpart
1000232,Methane,air,9294720,kg,5,TT,Subpart
1000232,Nitrous Oxide,air,29420,kg,4.628212101,C,Subpart
1000233,Carbon Dioxide,air,3294917200,kg,2,C,Subpart
1000233,Carbon Dioxide,air,366039100,kg,5,Q,Subpart
1000233,Methane,air,3510,kg,2,C,Subpart
1000233,Nitrous Oxide,air,1711,kg,2,C,Subpart
1000233,Nitrous Oxide,air,10,kg,5,Q,Subpart
1000234,Carbon Dioxide,air,200277000,kg,4.988415045,C,Subpart
1000234,Methane,air,13980,kg,4.997854077,C,Subpart
1000234,Nitrous Oxide,air,1972,kg,4.998478702,C,Subpart
1000236,Carbon Dioxide,air,228641500,kg,2,C,Subpart
1000236,Methane,air,4310,kg,2,C,Subpart
1000236,Nitrous Oxide,air,431,kg,2,C,Subpart
1000237,Carbon Dioxide,air,206653900,kg,5,D,Subpart
1000237,Methane,air,3840,kg,5,D,Subpart
1000237,Nitrous Oxide,air,384,kg,5,D,Subpart
1000240,Carbon Dioxide,air,79732600,kg,2,C,Subpart
1000240,Methane,air,1500,kg,2,C,Subpart
1000240,Methane,air,1723800,kg,5,TT,Subpart
1000240,Nitrous Oxide,air,150,kg,2,C,Subpart
1000241,Carbon Dioxide,air,1388400,kg,2,C,Subpart
1000241,Carbon Dioxide,air,534457500,kg,5,D,Subpart
1000241,Methane,air,20,kg,2,C,Subpart
1000241,Methane,air,9910,kg,5,D,Subpart
1000241,Nitrous Oxide,air,2,kg,2,C,Subpart
1000241,Nitrous Oxide,air,991,kg,5,D,Subpart
1000243,Carbon Dioxide,air,6489200,kg,2,C,Subpart
1000243,Carbon Dioxide,air,346052000,kg,5,H,Subpart
1000243,Methane,air,120,kg,2,C,Subpart
1000243,Methane,air,10470,kg,5,H,Subpart
1000243,Nitrous Oxide,air,12,kg,2,C,Subpart
1000243,Nitrous Oxide,air,1650,kg,5,H,Subpart
1000244,Carbon Dioxide,air,337800,kg,5,C,Subpart
1000244,Carbon Dioxide,air,208840400,kg,5,D,Subpart
1000244,Methane,air,10,kg,5,C,Subpart
1000244,Methane,air,3870,kg,5,D,Subpart
1000244,Nitrous Oxide,air,1,kg,5,C,Subpart
1000244,Nitrous Oxide,air,387,kg,5,D,Subpart
1000245,Carbon Dioxide,air,86880200,kg,2,C,Subpart
1000245,Methane,air,1640,kg,2,C,Subpart
1000245,Methane,air,5010,kg,5,W,Subpart
1000245,Nitrous Oxide,air,164,kg,2,C,Subpart
1000246,Carbon Dioxide,air,145700,kg,2,C,Subpart
1000246,Carbon Dioxide,air,167428300,kg,5,D,Subpart
1000246,Methane,air,10,kg,2,C,Subpart
1000246,Methane,air,3130,kg,5,D,Subpart
1000246,Nitrous Oxide,air,1,kg,2,C,Subpart
1000246,Nitrous Oxide,air,313,kg,5,D,Subpart
1000247,Carbon Dioxide,air,253341100,kg,4.997570074,C,Subpart
1000247,Carbon Dioxide,air,451993800,kg,5,H,Subpart
1000247,Methane,air,20840,kg,4.998560461,C,Subpart
1000247,Nitrous Oxide,air,3160,kg,4.998101266,C,Subpart
1000248,Carbon Dioxide,air,111379400,kg,2,C,Subpart
1000248,Methane,air,2090,kg,2,C,Subpart
1000248,Nitrous Oxide,air,209,kg,2,C,Subpart
1000249,Carbon Dioxide,air,196768800,kg,2,C,Subpart
1000249,Methane,air,3710,kg,2,C,Subpart
1000249,Nitrous Oxide,air,371,kg,2,C,Subpart
1000250,Carbon Dioxide,air,304065300,kg,2,C,Subpart
1000250,Carbon Dioxide,air,1776742900,kg,5,D,Subpart
1000250,Methane,air,5740,kg,2,C,Subpart
1000250,Methane,air,32960,kg,5,D,Subpart
1000250,Nitrous Oxide,air,574,kg,2,C,Subpart
1000250,Nitrous Oxide,air,3296,kg,5,D,Subpart
1000251,Carbon Dioxide,air,766346400,kg,4.996565261,C,Subpart
1000251,Methane,air,90470,kg,4.999668398,C,Subpart
1000251,Nitrous Oxide,air,13159.05369,kg,4.99977202,C,Subpart
1000253,Carbon Dioxide,air,91291300,kg,2,C,Subpart
1000253,Methane,air,1720,kg,2,C,Subpart
1000253,Nitrous Oxide,air,173,kg,2,C,Subpart
1000254,Carbon Dioxide,air,662529200,kg,3.928238936,C,Subpart
1000254,Methane,air,12380,kg,3.919224556,C,Subpart
1000254,Nitrous Oxide,air,1237.946309,kg,3.919177681,C,Subpart
1000255,Carbon Dioxide,air,2018021400,kg,5,D,Subpart
1000255,Methane,air,37420,kg,5,D,Subpart
1000255,Nitrous Oxide,air,3742,kg,5,D,Subpart
1000256,Biogenic CO2,air,1369389800,kg,5,AA,Subpart
1000256,Biogenic CO2,air,686253100,kg,5,C,Subpart
1000256,Carbon Dioxide,air,93404400,kg,2,AA,Subpart
1000256,Carbon Dioxide,air,922388600,kg,2.138874982,C,Subpart
1000256,Methane,air,31290,kg,4.658676894,AA,Subpart
1000256,Methane,air,112170,kg,3.493447446,C,Subpart
1000256,Methane,air,8558910,kg,5,TT,Subpart
1000256,Nitrous Oxide,air,6247,kg,4.94381303,AA,Subpart
1000256,Nitrous Oxide,air,34714,kg,2.69231434,C,Subpart
1000258,Biogenic CO2,air,718941500,kg,5,AA,Subpart
1000258,Carbon Dioxide,air,75135700,kg,2,AA,Subpart
1000258,Carbon Dioxide,air,3378400,kg,2,C,Subpart
1000258,Methane,air,16950,kg,4.561061947,AA,Subpart
1000258,Methane,air,60,kg,2,C,Subpart
1000258,Methane,air,205310,kg,5,TT,Subpart
1000258,Nitrous Oxide,air,3278,kg,4.927699817,AA,Subpart
1000258,Nitrous Oxide,air,6,kg,2,C,Subpart
1000259,Carbon Dioxide,air,95083100,kg,5,D,Subpart
1000259,Methane,air,11230,kg,5,D,Subpart
1000259,Nitrous Oxide,air,1637,kg,5,D,Subpart
1000260,Carbon Dioxide,air,152104800,kg,2,C,Subpart
1000260,Methane,air,2860,kg,2,C,Subpart
1000260,Nitrous Oxide,air,286,kg,2,C,Subpart
1000261,Carbon Dioxide,air,582645600,kg,3.31932928,C,Subpart
1000261,Methane,air,19190,kg,4.038561751,C,Subpart
1000261,Nitrous Oxide,air,2358,kg,4.217557252,C,Subpart
1000262,Biogenic CO2,air,1103200500,kg,5,AA,Subpart
1000262,Biogenic CO2,air,909146400,kg,5,C,Subpart
1000262,Carbon Dioxide,air,85484700,kg,2,AA,Subpart
1000262,Carbon Dioxide,air,241161300,kg,-9.309605646,C,Subpart
1000262,Methane,air,26230,kg,4.542508578,AA,Subpart
1000262,Methane,air,74340,kg,2,C,Subpart
1000262,Methane,air,4736880,kg,5,TT,Subpart
1000262,Nitrous Oxide,air,4932,kg,4.98783455,AA,Subpart
1000262,Nitrous Oxide,air,35347,kg,2,C,Subpart
1000263,Carbon Dioxide,air,452210500,kg,5,D,Subpart
1000263,Methane,air,8630,kg,5,D,Subpart
1000263,Nitrous Oxide,air,901,kg,5,D,Subpart
1000264,Carbon Dioxide,air,2776100,kg,2,C,Subpart
1000264,Carbon Dioxide,air,32463800,kg,5,D,Subpart
1000264,Methane,air,50,kg,2,C,Subpart
1000264,Methane,air,610,kg,5,D,Subpart
1000264,Nitrous Oxide,air,5,kg,2,C,Subpart
1000264,Nitrous Oxide,air,61,kg,5,D,Subpart
1000265,Carbon Dioxide,air,27800,kg,2,C,Subpart
1000265,Carbon Dioxide,air,1906632900,kg,5,D,Subpart
1000265,Methane,air,35370,kg,5,D,Subpart
1000265,Nitrous Oxide,air,3537,kg,5,D,Subpart
1000267,Carbon Dioxide,air,77465500,kg,5,D,Subpart
1000267,Methane,air,1430,kg,5,D,Subpart
1000267,Nitrous Oxide,air,143,kg,5,D,Subpart
1000268,Carbon Dioxide,air,17721900,kg,5,D,Subpart
1000268,Methane,air,720,kg,5,D,Subpart
1000268,Nitrous Oxide,air,145,kg,5,D,Subpart
1000269,Carbon Dioxide,air,2011054400,kg,5,D,Subpart
1000269,Methane,air,37380,kg,5,D,Subpart
1000269,Nitrous Oxide,air,3750,kg,5,D,Subpart
1000270,Carbon Dioxide,air,171300,kg,2,C,Subpart
1000270,Carbon Dioxide,air,52598000,kg,5,D,Subpart
1000270,Methane,air,980,kg,5,D,Subpart
1000270,Nitrous Oxide,air,98,kg,5,D,Subpart
1000271,Carbon Dioxide,air,51600,kg,2,C,Subpart
1000271,Carbon Dioxide,air,927041300,kg,5,D,Subpart
1000271,Methane,air,17200,kg,5,D,Subpart
1000271,Nitrous Oxide,air,1720,kg,5,D,Subpart
1000272,Carbon Dioxide,air,115633600,kg,2,C,Subpart
1000272,Methane,air,2180,kg,2,C,Subpart
1000272,Nitrous Oxide,air,218,kg,2,C,Subpart
1000273,Biogenic CO2,air,61278500,kg,5,AA,Subpart
1000273,Biogenic CO2,air,167977800,kg,5,C,Subpart
1000273,Carbon Dioxide,air,4586600,kg,5,AA,Subpart
1000273,Carbon Dioxide,air,159510200,kg,-0.991760402,C,Subpart
1000273,Methane,air,1210,kg,5,AA,Subpart
1000273,Methane,air,15730,kg,2,C,Subpart
1000273,Methane,air,2138530,kg,5,TT,Subpart
1000273,Nitrous Oxide,air,258,kg,5,AA,Subpart
1000273,Nitrous Oxide,air,6731,kg,2,C,Subpart
1000274,Carbon Dioxide,air,2326750700,kg,2,C,Subpart
1000274,Carbon Dioxide,air,1047403900,kg,5,Q,Subpart
1000274,Methane,air,19290,kg,2,C,Subpart
1000274,Methane,air,220,kg,5,Q,Subpart
1000274,Nitrous Oxide,air,2645,kg,2,C,Subpart
1000274,Nitrous Oxide,air,536,kg,5,Q,Subpart
1000276,Carbon Dioxide,air,66822700,kg,4.999901231,C,Subpart
1000276,Methane,air,1260,kg,5,C,Subpart
1000276,Nitrous Oxide,air,126,kg,5,C,Subpart
1000277,Carbon Dioxide,air,1850442200,kg,5,D,Subpart
1000277,Methane,air,35370,kg,5,D,Subpart
1000277,Nitrous Oxide,air,3540,kg,5,D,Subpart
1000278,Carbon Dioxide,air,445200,kg,2,C,Subpart
1000278,Carbon Dioxide,air,1151186700,kg,5,D,Subpart
1000278,Methane,air,10,kg,2,C,Subpart
1000278,Methane,air,21360,kg,5,D,Subpart
1000278,Nitrous Oxide,air,1,kg,2,C,Subpart
1000278,Nitrous Oxide,air,2136,kg,5,D,Subpart
1000279,Carbon Dioxide,air,51089200,kg,5,D,Subpart
1000279,Methane,air,930,kg,5,D,Subpart
1000279,Nitrous Oxide,air,93,kg,5,D,Subpart
1000282,Carbon Dioxide,air,199198400,kg,2,C,Subpart
1000282,Methane,air,3750,kg,2,C,Subpart
1000282,Nitrous Oxide,air,375,kg,2,C,Subpart
1000283,Carbon Dioxide,air,13548400,kg,5,D,Subpart
1000283,Methane,air,250,kg,5,D,Subpart
1000283,Nitrous Oxide,air,25,kg,5,D,Subpart
1000284,Carbon Dioxide,air,10000,kg,2,C,Subpart
1000284,Carbon Dioxide,air,244565600,kg,5,D,Subpart
1000284,Methane,air,4240,kg,5,D,Subpart
1000284,Nitrous Oxide,air,424,kg,5,D,Subpart
1000286,Carbon Dioxide,air,26361600,kg,4.988255645,C,Subpart
1000286,Methane,air,490,kg,5,C,Subpart
1000286,Nitrous Oxide,air,50,kg,4.94,C,Subpart
1000287,Methane,air,6694610,kg,5,HH,Subpart
1000288,Carbon Dioxide,air,494000,kg,4.925303644,C,Subpart
1000288,Carbon Dioxide,air,35091100,kg,5,D,Subpart
1000288,Methane,air,10,kg,5,C,Subpart
1000288,Methane,air,690,kg,5,D,Subpart
1000288,Nitrous Oxide,air,1,kg,5,C,Subpart
1000288,Nitrous Oxide,air,78,kg,5,D,Subpart
1000290,Carbon Dioxide,air,4582300,kg,2,C,Subpart
1000290,Carbon Dioxide,air,233038000,kg,5,H,Subpart
1000290,Methane,air,90,kg,2,C,Subpart
1000290,Methane,air,1500,kg,5,H,Subpart
1000290,Nitrous Oxide,air,9,kg,2,C,Subpart
1000290,Nitrous Oxide,air,150,kg,5,H,Subpart
1000291,Methane,air,1977410,kg,5,HH,Subpart
1000293,Biogenic CO2,air,407448000,kg,5,C,Subpart
1000293,Carbon Dioxide,air,284201000,kg,5,C,Subpart
1000293,Methane,air,253320,kg,5,C,Subpart
1000293,Nitrous Oxide,air,33248,kg,5,C,Subpart
1000297,Carbon Dioxide,air,29056500,kg,2,C,Subpart
1000297,Methane,air,560,kg,2,C,Subpart
1000297,Nitrous Oxide,air,56,kg,2,C,Subpart
1000298,Carbon Dioxide,air,141544000,kg,5,D,Subpart
1000298,Methane,air,2630,kg,5,D,Subpart
1000298,Nitrous Oxide,air,263,kg,5,D,Subpart
1000300,Carbon Dioxide,air,13848400,kg,5,D,Subpart
1000300,Methane,air,260,kg,5,D,Subpart
1000300,Nitrous Oxide,air,26,kg,5,D,Subpart
1000301,Carbon Dioxide,air,493039500,kg,5,D,Subpart
1000301,Methane,air,9150,kg,5,D,Subpart
1000301,Nitrous Oxide,air,915,kg,5,D,Subpart
1000302,Carbon Dioxide,air,113100,kg,2,C,Subpart
1000302,Carbon Dioxide,air,19402000,kg,5,D,Subpart
1000302,Methane,air,510,kg,5,D,Subpart
1000302,Nitrous Oxide,air,75,kg,5,D,Subpart
1000303,Carbon Dioxide,air,37164000,kg,5,D,Subpart
1000303,Methane,air,840,kg,5,D,Subpart
1000303,Nitrous Oxide,air,114,kg,5,D,Subpart
1000304,Biogenic CO2,air,1418600,kg,5,C,Subpart
1000304,Carbon Dioxide,air,53407100,kg,1.920313966,C,Subpart
1000304,Methane,air,1100,kg,2,C,Subpart
1000304,Nitrous Oxide,air,118,kg,2,C,Subpart
1000305,Biogenic CO2,air,564687900,kg,5,AA,Subpart
1000305,Carbon Dioxide,air,33522500,kg,5,AA,Subpart
1000305,Carbon Dioxide,air,118230400,kg,2,C,Subpart
1000305,Methane,air,12730,kg,5,AA,Subpart
1000305,Methane,air,2230,kg,2,C,Subpart
1000305,Methane,air,674360,kg,5,TT,Subpart
1000305,Nitrous Oxide,air,2532,kg,5,AA,Subpart
1000305,Nitrous Oxide,air,223,kg,2,C,Subpart
1000306,Carbon Dioxide,air,101190200,kg,2,C,Subpart
1000306,Methane,air,1900,kg,2,C,Subpart
1000306,Nitrous Oxide,air,192,kg,2,C,Subpart
1000310,Carbon Dioxide,air,340128700,kg,5,D,Subpart
1000310,Methane,air,6310,kg,5,D,Subpart
1000310,Nitrous Oxide,air,631,kg,5,D,Subpart
1000311,Biogenic CO2,air,600403500,kg,5,AA,Subpart
1000311,Biogenic CO2,air,279488000,kg,5,C,Subpart
1000311,Carbon Dioxide,air,62178100,kg,2,AA,Subpart
1000311,Carbon Dioxide,air,236486200,kg,1.037115062,C,Subpart
1000311,Methane,air,14260,kg,4.551893408,AA,Subpart
1000311,Methane,air,31520,kg,2.899428934,C,Subpart
1000311,Methane,air,5344370,kg,5,TT,Subpart
1000311,Nitrous Oxide,air,2743,kg,4.933284725,AA,Subpart
1000311,Nitrous Oxide,air,11938,kg,2.288741833,C,Subpart
1000312,Carbon Dioxide,air,33064300,kg,5,D,Subpart
1000312,Methane,air,910,kg,5,D,Subpart
1000312,Nitrous Oxide,air,146,kg,5,D,Subpart
1000315,Carbon Dioxide,air,36498000,kg,2,C,Subpart
1000315,Carbon Dioxide,air,4000,kg,5,W,Subpart
1000315,Methane,air,690,kg,2,C,Subpart
1000315,Methane,air,135290,kg,5,W,Subpart
1000315,Nitrous Oxide,air,69,kg,2,C,Subpart
1000316,Carbon Dioxide,air,34817400,kg,2,C,Subpart
1000316,Carbon Dioxide,air,4100,kg,5,W,Subpart
1000316,Methane,air,660,kg,2,C,Subpart
1000316,Methane,air,137560,kg,5,W,Subpart
1000316,Nitrous Oxide,air,66,kg,2,C,Subpart
1000317,Carbon Dioxide,air,6288700,kg,2,C,Subpart
1000317,Carbon Dioxide,air,813934400,kg,5,D,Subpart
1000317,Methane,air,120,kg,2,C,Subpart
1000317,Methane,air,15100,kg,5,D,Subpart
1000317,Nitrous Oxide,air,12,kg,2,C,Subpart
1000317,Nitrous Oxide,air,1510,kg,5,D,Subpart
1000318,Carbon Dioxide,air,61467900,kg,4.999668119,C,Subpart
